,organization_name,repo_full_name,contributors_num,is_fork,active_15,active_16,active_17,active_18,active_19,active_20,active_21,active_22,use_CI,ci_num
10993,Tenable,sublimetext-nasl,5,False,True,True,True,True,True,True,False,False,False,0.0
10994,JetBrains,svg-sprite-loader,52,False,False,False,False,False,True,True,True,False,True,
10995,GitHub,plax,20,True,True,True,True,False,False,False,False,False,False,
10996,NetEase,pomelo,47,False,True,True,True,True,True,False,False,False,True,1.0
10997,GitHub,actions-cheat-sheet,2,False,False,False,False,False,True,True,False,False,True,
10998,Alibaba,Ribut,3,False,False,False,False,False,False,False,False,True,False,0.0
10999,Douban Inc.,pyquicklz,3,False,True,True,True,True,True,True,True,True,True,1.0
11000,International Business Machines,python-and-analytics,5,False,False,False,False,False,False,True,True,False,True,
11001,International Business Machines,ITOPS-ontology,3,False,False,False,False,False,False,True,True,False,False,
11002,International Business Machines,ibm-cloud-sdk-common,10,False,False,False,False,False,False,True,True,True,False,
11003,jpush,jiguang-java-client-common,12,False,False,False,False,True,True,True,True,True,True,1.0
11004,NVIDIA Corporation,packer-builder-xenserver,9,True,False,True,True,False,False,False,False,False,True,
11005,Salesforce,handlebars-php,17,False,True,True,True,True,True,True,True,True,True,
11006,International Business Machines,wmlce-openshift,2,False,False,False,False,False,True,True,False,False,False,
11007,Intel Corporation,WiFi-Location-Core-PE-and-Measurement-Database,3,False,False,False,False,True,True,True,True,True,False,
11008,Salesforce,eslint-plugin-lwc,21,False,False,False,False,True,True,True,True,True,True,
11009,Salesforce,TransformerASR,2,False,False,False,False,False,False,False,True,False,False,
11010,Mirantis Inc.,zabbix-configuration-files,0,False,True,False,False,False,False,False,False,False,False,0.0
11011,VMware,nsx-container-plugin-operator,10,False,False,False,False,False,False,False,True,True,True,
11012,NVIDIA Corporation,edk2-platforms,155,False,False,False,False,False,False,False,True,True,False,0.0
11013,Google,verilogpp,1,False,False,False,True,False,False,False,False,False,False,
11014,Google,cluster-data,8,False,True,True,True,True,True,True,True,False,False,
11015,Google,debaised-analysis,7,False,False,False,False,False,False,True,False,False,False,
11016,easemob,emclient-unity,6,False,False,False,False,False,False,False,False,True,False,0.0
11017,International Business Machines,Trusted-ML-Pipelines,4,False,False,False,False,False,True,False,False,False,False,
11018,PayPal,fullstack-phone,5,False,False,False,False,False,False,True,True,True,True,4.0
11019,Square,PonyDebugger,28,False,True,True,True,True,True,True,False,False,True,
11020,Google,mount-zip,8,False,False,False,False,False,True,True,True,True,False,
11021,Yahoo,yql-plus,6,False,False,False,True,True,True,True,False,False,True,1.0
11022,Uber Open Source,react-view,8,False,False,False,False,False,True,True,True,True,True,1.0
11023,Oracle,nosql-node-sdk,5,False,False,False,False,False,False,True,True,True,False,
11024,International Business Machines,max-model-prediction-os,3,False,False,False,False,False,False,True,False,False,False,
11025,Google,concatenate.js,2,False,False,False,False,False,False,False,False,False,False,
11026,International Business Machines,Db2-zOS-samples,3,False,False,False,False,False,True,True,True,False,False,
11027,Hewlett Packard Enterprise,LLNL-AMG,2,False,False,False,False,False,False,False,True,False,False,0.0
11028,International Business Machines,watson-second-opinion,9,False,False,False,False,True,True,True,False,False,True,
11029,Google,hs-wrapped,1,False,False,False,False,False,False,False,True,False,True,
11030,Tencent,Firestorm,11,False,False,False,False,False,False,False,False,True,True,4.0
11031,Cisco Systems,hash-sigs,4,False,False,False,True,True,True,True,True,True,False,0.0
11032,Dell Technologies,dell_ft_pie_packager,0,False,False,False,False,False,False,False,False,False,False,
11033,Mirantis Inc.,ucpbackup,1,False,False,False,False,False,True,True,False,False,False,0.0
11034,easemob,rebar3,214,True,False,False,False,True,False,False,False,False,True,
11035,Intel Corporation,ros2_object_analytics,9,False,False,False,False,True,True,False,False,False,False,
11036,International Business Machines,example-bank-toolchain,4,False,False,False,False,False,False,False,True,False,False,
11037,Google,codeu_coding_assessment_b_2017,1,False,False,False,True,False,False,False,False,False,True,
11038,Airbnb,backpack,6,False,True,True,False,False,False,False,False,False,False,0.0
11039,Airbnb,react-component-variations-consumer-enzyme,1,False,False,False,False,True,True,False,False,False,False,0.0
11040,Square,ttcache,2,False,False,False,False,False,False,False,False,True,True,
11041,jpush,jmrtc-phonegap-plugin,1,False,False,False,False,True,False,False,False,False,False,0.0
11042,Juniper Networks,contrail-windows-ci,14,False,False,False,False,False,True,False,False,False,True,
11043,Google,repose,1,False,False,False,False,False,False,True,False,False,False,
11044,Square,wire-gradle-plugin,4,False,True,True,True,True,True,False,False,False,True,
11045,Alibaba,freeline,16,False,False,True,True,True,True,True,False,False,False,0.0
11046,International Business Machines,video-streaming-developer-docs,20,False,False,False,False,False,False,False,True,True,True,
11047,Medium,oid,5,False,True,True,True,True,True,False,False,False,True,
11048,International Business Machines,Predictive-Industrial-Visual-Analysis,11,False,False,False,True,True,True,False,False,False,True,
11049,eBay,cassandra-river,0,False,False,False,False,False,False,False,False,False,False,0.0
11050,Google,angular_node_bind.dart,3,False,False,False,False,False,False,False,False,False,False,
11051,easemob,Task-2-Android,1,True,False,False,False,False,False,False,True,False,False,
11052,youzan,zan-tool,1,False,False,False,True,True,False,False,False,False,False,0.0
11053,International Business Machines,knative101-eventing,2,False,False,False,False,False,True,False,False,False,False,
11054,Google,summit-ast,2,False,False,False,False,False,False,False,False,True,False,
11055,Yahoo,protractor-retry,3,False,False,False,True,True,True,True,False,False,True,1.0
11056,eBay,CustomRippleView,2,False,False,False,True,False,False,False,False,False,False,0.0
11057,Google,sre_yield,4,False,True,True,True,True,True,True,True,True,True,
11058,International Business Machines,graph-amr-parser,1,False,False,False,False,False,True,False,False,False,False,
11059,Dropbox,pygerduty,28,False,True,True,True,True,True,True,False,False,True,
